name,origin,destination,count
DOMINGOS SÁVIO,BSB,BH,1
ODÍLIO BALBINOTTI,SDU,BSB,1
PR. MARCO FELICIANO,GRU,RAO,10
ANTONIO BRITO,VDC,SSA,14
PR. MARCO FELICIANO,BSB,BSB,12
LUIS TIBÉ,UDI,CNF,2
MÁRCIO FRANÇA,SDU,BSB,4
ARNON BEZERRA,BSB,JPA,1
BERNARDO SANTANA DE VASCONCELLOS,BSB,BSB,37
GERALDO RESENDE,CGR,BSB,54
JOSÉ MENTOR,BSB,CGH,54
MARCELO ALMEIDA,LDB,CWB,1
MAURÍCIO QUINTELLA LESSA,BSB,SDU,2
ARTHUR LIRA,SDU,CGH,1
JHONATAN DE JESUS,CGH,BSB,2
IARA BERNARDI,CGH,BSB,1
PADRE JOÃO,MOC,CNF,6
EDUARDO SCIARRA,GYN,CWB,1
LUIZ NISHIMORI,BSB,CWB,23
WILSON FILHO,BSB,BSB,20
RUY CARNEIRO,GIG,BSB,1
ADEMIR CAMILO,CNF,GVR,1
JOSÉ GUIMARÃES,FOR,REC,3
PENNA,SSA,BSB,1
MARCOS MONTES,CNF,UDI,7
ANÍBAL GOMES,FOR,REC,1
ALEXANDRE SILVEIRA,CNF,UDI,1
REINHOLD STEPHANES,MGF,CWB,5
ODÍLIO BALBINOTTI,FLN,BSB,2
WLADIMIR COSTA,STM,BEL,39
VALTENIR PEREIRA,CGB,AFL,3
LUIZ ARGÔLO,BEL,BSB,1
DR. UBIALI,CGR,BSB,2
JOSÉ PRIANTE,SLZ,BEL,1
MARCO TEBALDI,FLN,CGH,1
GASTÃO VIEIRA,GRU,BSB,1
JEAN WYLLYS,SSA,BSB,5
JOÃO LYRA,SDU,BSB,1
PEDRO HENRY,BSB,BSB,2
NICE LOBÃO,BSB,BEL,1
JOSÉ ROCHA,SSA,GIG,6
ALEXANDRE SANTOS,CGH,SDU,5
JOSÉ AUGUSTO MAIA,BSB,RAO,1
DANILO FORTE,GRU,FOR,7
BETO FARO,GRU,BEL,6
WELITON PRADO,CNF,BSB,23
LAERCIO OLIVEIRA,BSB,FLN,1
RATINHO JUNIOR,CWB,BSB,39
DAVI ALVES SILVA JÚNIOR,BSB,SLZ,27
JOÃO CARLOS BACELAR,BSB,GRU,4
EDSON EZEQUIEL,SDU,CGH,1
PAULO FERREIRA,BSB,REC,1
SILVIO TORRES,BSB,CGH,25
DR. JORGE SILVA,BSB,CGH,2
FRANCISCO DE ASSIS,BSB,CMG,1
JAIRO ATAÍDE,CGH,CNF,2
CÂNDIDO VACCAREZZA,SSA,CGH,1
IRINY LOPES,SDU,BSB,3
GUSTAVO PETTA,CGH,BSB,6
MIRO TEIXEIRA,SDU,CGH,1
AELTON FREITAS,BSB,BSB,3
HUMBERTO SOUTO,CNF,BSB,9
RAIMUNDO GOMES DE MATOS,FOR,BSB,20
CHICO ALENCAR,BSB,CNF,2
PEDRO EUGÊNIO,BSB,FOR,1
AELTON FREITAS,UDI,CNF,2
BRUNA FURLAN,BSB,CGH,106
FÁTIMA PELAES,MCP,BSB,51
JORGE BITTAR,GIG,BSB,1
LEOPOLDO MEYER,CWB,BSB,36
SILVIO TORRES,GRU,ARU,2
AELTON FREITAS,GRU,RAO,1
NELSON PADOVANI,BSB,CWB,23
ARNALDO JARDIM,CGH,RAO,12
FERNANDO COELHO FILHO,BSB,REC,43
JOSÉ LINHARES,JDO,BSB,3
MAURO LOPES,BSB,CNF,37
HUGO NAPOLEÃO,BSB THE,3
ROGÉRIO CARVALHO,BSB,CNF,1
GLADSON CAMELI,GIG,BSB,1
MARGARIDA SALOMÃO,IZA,PLU,1
PASTOR EURICO,PNZ,REC,1
MARCELO CASTRO,BSB,THE,129
FELIPE BORNIER,SDU,BSB,115
HENRIQUE AFONSO,RBR,BSB,72
ROSE DE FREITAS,GIG,VIX,5
DALVA FIGUEIREDO,BSB,BVB,2
ALEXANDRE SANTOS,BSB,BSB,142
BRUNO ARAÚJO,CNF,BSB,2
REINALDO AZAMBUJA,BSB,BSB,54
ALFREDO KAEFER,CGH,LDB,1
EDUARDO BARBOSA,PLU,MOC,1
EDUARDO CUNHA,GIG,BSB,3
JEFFERSON CAMPOS,CGH,BSB,14
JOSÉ AUGUSTO MAIA,REC,BSB,47
LAERCIO OLIVEIRA,BSB,FOR,1
JOSÉ CARLOS ARAÚJO,BPS,SSA,1
JORGE BITTAR,SDU,MEA,2
MARCO MAIA,CGH,SDU,1
ARNALDO JORDY,BEL,ATM,1
ELEUSES PAIVA,CGH,SJP,28
SALVADOR ZIMBALDI,BSB,GRU,3
FERNANDO COELHO FILHO,GRU,PNZ,3
JOÃO CALDAS,BSB,MCZ,13
JOÃO DADO,SJP,CGH,27
RAUL HENRY,BSB,PNZ,4
ANSELMO DE JESUS,JPR,BSB,19
PAULO ABI-ACKEL,CNF,SDU,1
ANTÔNIO ROBERTO,MOC,CNF,5
PEDRO EUGÊNIO,REC,GIG,3
ABELARDO LUPION,CWB,CGH,10
LOURIVAL MENDES,PMW,BSB,1
CARLOS MAGNO,CGB,GRU,1
MARCO MAIA,CGH,BSB,13
PROFESSOR SETIMO,FOR,THE,1
RODRIGO GARCIA,CGH,RAO,2
JOÃO MAGALHÃES,GVR,CNF,2
PEDRO UCZAI,BSB,XAP,26
ALEXANDRE ROSO,GIG,POA,1
JHONATAN DE JESUS,BVB,BSB,23
LOURIVAL MENDES,GIG,BSB,3
MARCO MAIA,BSB,BSB,94
PAES LANDIM,THE,FOR,6
DEVANIR RIBEIRO,BSB,CGH,55
LUIZ FERNANDO FARIA,GRU,SDU,3
BERNARDO SANTANA DE VASCONCELLOS,BSB,CNF,47
DANIEL ALMEIDA,RAO,BSB,1
VALADARES FILHO,SSA,BSB,1
JORGE TADEU MUDALEN,GRU,BSB,13
NILTON CAPIXABA,BSB,BSB,20
MÁRIO NEGROMONTE,VDC,SSA,4
NICE LOBÃO,BSB,SLZ,4
RENATO SIMÕES,SDU,BSB,4
JOSÉ NUNES,SSA,VDC,20
ASSIS MELO,CGH,CXJ,3
MARÇAL FILHO,VCP,CGR,1
LILIAM SÁ,rj,bsb,1
ABELARDO LUPION,CWB,CGR,1
RUBENS BUENO,VIX,CGH,1
LUIS CARLOS HEINZE,POA,BSB,32
ALICE PORTUGAL,IOS,VDC,1
DR. PAULO CÉSAR,BSB,BSB,48
ALESSANDRO MOLON,GIG,POA,1
EDSON EZEQUIEL,SDU,BSB,18
JOVAIR ARANTES,SDU,GYN,2
MAURÍCIO QUINTELLA LESSA,FOR,BSB,3
ALEXANDRE ROSO,POA,CGH,2
MISSIONÁRIO JOSÉ OLIMPIO,GYN,VCP,1
SILVIO TORRES,CGH,BSB,15
MANOEL JUNIOR,GIG,BSB,2
GABRIEL CHALITA,BSB,SDU,4
PAULO PEREIRA DA SILVA,BSB,JPA,3
LAERCIO OLIVEIRA,SP,AJU,1
JOSÉ ROCHA,SSA,GRU,1
NILTON CAPIXABA,PMW,BSB,1
ANDRE VARGAS,CGH,CWB,9
ZÉ SILVA,PLU,MOC,4
MIRIQUINHO BATISTA,BEL,BSB,53
LUIS TIBÉ,CNF,GYN,1
BENEDITA DA SILVA,SDU,BSB,48
RENATO MOLLING,GRU,BSB,1
OSMAR TERRA,PFB,GRU,3
MIRIQUINHO BATISTA,BEL,STM,1
AELTON FREITAS,BSB,CGB,1
ARNALDO JORDY,BEL,BSB,41
LÁZARO BOTELHO,CGH,SDU,2
ODÍLIO BALBINOTTI,MGF,BSB,17
AFONSO FLORENCE,VDC,SSA,7
ARNALDO JORDY,BEL,STM,2
EDSON PIMENTA,VCP,SSA,2
DÉCIO LIMA,NVT,GRU,1
GUSTAVO PETTA,FOR,BSB,1
CLAUDIO CAJADO,VCP,BSB,1
JOÃO PAULO LIMA,FOR,GRU,2
LIDERANÇA DO PSDB,BSB-BH,1
NEWTON LIMA,GRU,BSB,1
IRAJÁ ABREU,GRU,GYN,1
JOSÉ MENTOR,BSB,BSB,53
PR. MARCO FELICIANO,RAO,GIG,1
CARLOS SAMPAIO,CNF,VCP,1
FERNANDO COELHO FILHO,REC,BSB,43
SALVADOR ZIMBALDI,VCP,SDU,1
DIMAS FABIANO,BSB,GIG,1
FRANCISCO PRACIANO,BSB,FOR,1
IRAJÁ ABREU,SDU,BSB,2
DEVANIR RIBEIRO,CGH,SJP,2
WASHINGTON REIS,BSB,RJ,1
AELTON FREITAS,BSB,CNF,9
NICE LOBÃO,SLZ,BSB,8
HÉLIO SANTOS,SLZ,IMP,6
LEONARDO MONTEIRO,BSB,MOC,4
DR. LUIZ FERNANDO,BSB,BSB,6
JANDIRA FEGHALI,CGH,BSB,1
CHICO ALENCAR,CGH,SDU,1
WELLINGTON FAGUNDES,GYN,CGB,2
ARNON BEZERRA,SSA,BPS,1
JHONATAN DE JESUS,BSB,BVB,24
GUSTAVO PETTA,BSB,BSB,18
DARCÍSIO PERONDI,BSB,PFB,13
IARA BERNARDI,BSB,BSB,9
EDUARDO GOMES,BSB,PMW,23
SEBASTIÃO BALA ROCHA,MCP,BEL,1
JOSÉ CARLOS VIEIRA,CGH,JOI,1
PEDRO FERNANDES,IMP,SLZ,3
ARNON BEZERRA,SSA,BSB,1
OZIEL OLIVEIRA,BSB,RAO,1
LÁZARO BOTELHO,AUX,GYN,1
IRACEMA PORTELLA,VCP,THE,1
RAUL HENRY,CNF,REC,1
ALINE CORRÊA,CGB,BSB,1
JHONATAN DE JESUS,BSB,BSB,27
WLADIMIR COSTA,BEL,GRU,3
MARCOS ROGÉRIO,OAL,CGB,1
PAULO PIMENTA,BSB,CGH,1
ROGÉRIO CARVALHO,GRU,REC,1
FERNANDO COELHO FILHO,REC,SSA,1
MÁRCIO MACÊDO,SDU,BSB,2
FRANCISCO CHAGAS,SDU,CGH,1
ONYX LORENZONI,CGH,POA,12
ROSINHA DA ADEFAL,BSB,GRU,1
LÁZARO BOTELHO,BSB,SDU,1
CARLOS SAMPAIO,BSB,CGH,46
JAIR BOLSONARO,SDU,BSB,32
DELEY,SDU,BSB,8
VALMIR ASSUNÇÃO,SSA,VDC,8
CARLOS BEZERRA,OPS,CGB,1
RODRIGO MAIA,BSB,GIG,9
GERALDO THADEU,CNF,BSB,12
PAULO FREIRE,VCP,BSB,32
EDUARDO SCIARRA,CWB,LDB,5
JANETE ROCHA PIETÁ,BSB,BSB,16
JOSÉ MENTOR,CGH,BSB,57
NICE LOBÃO,BSB,BSB,1
AFONSO HAMM,GRU,POA,1
JÂNIO NATAL,BSB,BPS,1
AGUINALDO RIBEIRO,BSB,JPA,54
ROBERTO FREIRE,REC,BSB,2
WILLIAM DIB,BSB,CGH,73
WASHINGTON REIS,BSB,VCP,1
JERÔNIMO GOERGEN,BSB,GRU,1
MARIA DO ROSÁRIO,POA,GRU,1
ZECA DIRCEU,CGH,MGF,1
ARLINDO CHINAGLIA,BSB,GRU,4
SANDRO MABEL,GRU,GYN,2
ARACELY DE PAULA,BSB,UBA,2
ROBERTO FREIRE,BSB,REC,2
VALMIR ASSUNÇÃO,BSB,GRU,3
HENRIQUE EDUARDO ALVES,REC,NAT,2
RENATO SIMÕES,VCP,BSB,68
BONIFÁCIO DE ANDRADA,CGH,CNF,3
CARLOS SAMPAIO,BSB,CNF,4
RICARDO BERZOINI,BSB,GRU,2
ARACELY DE PAULA,CGH,CNF,4
ZECA DIRCEU,BSB,MGF,3
EFRAIM FILHO,BSB,REC,4
STEFANO AGUIAR,IPN,CNF,1
MIRO TEIXEIRA,SDU,BSB,86
ALEXANDRE LEITE,CGH,PPB,1
SILVIO TORRES,CGH,SJP,2
MAURÍCIO QUINTELLA LESSA,BSB,BSB,21
PEDRO EUGÊNIO,REC,GRU,8
BERNARDO SANTANA DE VASCONCELLOS,CGH,BSB,1
GIOVANNI QUEIROZ,BSB,CGH,10
JÂNIO NATAL,BSB,SSA,65
JOÃO PIZZOLATTI,GIG,CWB,1
JOÃO PIZZOLATTI,GRU,NVT,1
BETO ALBUQUERQUE,BSB,SDU,1
JOSÉ LINHARES,GRU,BSB,8
JÂNIO NATAL,CGH,SSA,1
JAIRO ATAÍDE,MOC,CNF,19
ROGÉRIO CARVALHO,CGH,BSB,9
JOSÉ CARLOS ARAÚJO,BSB,BSB,43
ZECA DIRCEU,CWB,BSB,11
BONIFÁCIO DE ANDRADA,BSB,UDI,6
ELEUSES PAIVA,BSB,SJP,1
STEFANO AGUIAR,BSB,BSB,15
JOSÉ CARLOS ARAÚJO,BSB,SSA,91
JOÃO LEÃO,SSA,CGH,1
WALDIR MARANHÃO,SLZ,IMP,4
GASTÃO VIEIRA,SDU,BSB,1
MISSIONÁRIO JOSÉ OLIMPIO,BSB,GRU,1
JOSÉ CARLOS VIEIRA,BSB,JOI,2
VICENTE CANDIDO,SDU,CGH,6
TAKAYAMA,MGF,VCP,1
ARACELY DE PAULA,BSB,UDI,10
JÂNIO NATAL,BSB,BSB,23
VALMIR ASSUNÇÃO,PNZ,SSA,6
ZÉ GERALDO,VIX,BSB,1
LEANDRO VILELA,GRU,GYN,1
JORGE TADEU MUDALEN,GRU,SJP,2
JAIRO ATAÍDE,BSB,CGH,3
MANUELA D'ÁVILA,BSB,GRU,1
AUGUSTO COUTINHO,SDU,BSB,6
JÚLIO DELGADO,CNF,REC,2
MÁRCIO FRANÇA,SDU,CGH,1
JOSÉ GUIMARÃES,SJK,SDU,1
DANRLEI DE DEUS HINTERHOLZ,FLN,PFB,1
PAES LANDIM,GRU,THE,6
ROBERTO FREIRE,GYN,BSB,1
ARTHUR OLIVEIRA MAIA,SSA,VDC,12
PROFESSORA DORINHA SEABRA REZENDE,PMW,GYN,4
AFONSO FLORENCE,BSB,BSB,29
DAMIÃO FELICIANO,BSB,MCZ,5
JAIRO ATAÍDE,BSB,CNF,11
LUIZ ALBERTO,IOS,SSA,1
PAULO TEIXEIRA,BSB,RAO,1
ZÉ SILVA,VIX,BSB,1
ARNALDO JARDIM,BSB,RAO,1
REINALDO AZAMBUJA,BSB,CGB,1
ALEXANDRE TOLEDO,MCZ,SSA,2
REINALDO AZAMBUJA,BSB,CGH,3
JOSÉ CARLOS ARAÚJO,SSA,PNZ,1
PAULO PIMENTA,CGH,BSB,1
HUMBERTO SOUTO,BSB,MOC,1
ROSINHA DA ADEFAL,MCZ,SSA,1
CARMEN ZANOTTO,BSB,FLN,11
DARCÍSIO PERONDI,BSB,POA,38
ALEX CANZIANI,SSA,BSB,1
AFONSO FLORENCE,BSB,BRA,6
MARCELO MATOS,GIG,BSB,44
DANILO FORTE,SDU,BSB,3
WOLNEY QUEIROZ,BSB,BEL,1
PR. MARCO FELICIANO,RAO,GRU,17
DIMAS FABIANO,BSB,GRU,3
FÁBIO RAMALHO,BSB,VCP,1
ARNON BEZERRA,BSB,JDO,31
EDUARDO DA FONTE,REC,FOR,2
AFONSO FLORENCE,BSB,SSA,79
ANTÔNIO ROBERTO,BSB,CNF,29
GABRIEL CHALITA,BSB,SAO,1
JOÃO PAULO CUNHA,CGH,BSB,1
ALEXANDRE TOLEDO,CGH,BSB,1
JOSÉ MENTOR,CGH,SJP,4
REINALDO AZAMBUJA,BSB,CGR,81
CARLOS EDUARDO CADOCA,BSB,REC,92
MARCIO BITTAR,RBR,BSB,36
AKIRA OTSUBO,BSB,GRU,1
THIAGO PEIXOTO,GYN,GRU,1
FÁBIO RAMALHO,GRU,CNF,8
ARTHUR OLIVEIRA MAIA,PNZ,SSA,1
ROSINHA DA ADEFAL,MCZ,BSB,68
BONIFÁCIO DE ANDRADA,CNF,IPN,2
EURICO JÚNIOR,MEA,SDU,1
LUIZ ARGÔLO,SSA,FOR,2
JOSÉ ROCHA,GIG,BSB,2
BILAC PINTO,SDU,CNF,1
DELEGADO PROTÓGENES,SJP,CGH,1
HENRIQUE OLIVEIRA,BSB,BSB,74
DEVANIR RIBEIRO,CGH,BSB,60
CARLOS BEZERRA,CGB,OPS,1
WELITON PRADO,CNF,CGH,1
MÁRIO FEITOZA,JDO,BSB,1
SÉRGIO BRITO,GRU,SSA,5
WALDIR MARANHÃO,SDU,CGH,2
JOSÉ ROCHA,GIG,SSA,5
PAULO ABI-ACKEL,CNF,BSB,78
ANTÔNIA LÚCIA,RBR,CZS,18
BRUNA FURLAN,BSB,BSB,80
ALEXANDRE SANTOS,BSB,SDU,77
MÁRCIO MACÊDO,SSA,AJU,1
FÁTIMA PELAES,MCP,BEL,5
MÁRCIO MARINHO,SSA,REC,2
INOCÊNCIO OLIVEIRA,REC,PNZ,7
GUILHERME CAMPOS,BSB,REC,3
ROGÉRIO CARVALHO,GRU,AJU,15
ADEMIR CAMILO,Bh - RJ,1
GIACOBO,GRU,IGU,2
SILVIO TORRES,BSB,BSB,10
FRANCISCO TENÓRIO,BSB,MCZ,110
ALEXANDRE TOLEDO,MCZ,BSB,42
LAERCIO OLIVEIRA,BSB,GRU,1
CARLOS BRANDÃO,BSB,SLZ,39
EDSON SILVA,BSB,FOR,57
ZOINHO,BSB,BSB,15
NEWTON CARDOSO,BSB,BSB,8
WELITON PRADO,CNF,UDI,10
DEVANIR RIBEIRO,CGH,PPB,6
ANDRE MOURA,BSB,GRU,1
EDINHO BEZ,BSB,BSB,12
SILVIO COSTA,BSB,CGH,2
ANÍBAL GOMES,FOR,SLZ,1
RODRIGO BETHLEM,FOR,BSB,5
ANDRE VARGAS,CWB,MGF,1
LUIS TIBÉ,BSB,GYN,1
PAUDERNEY AVELINO,CGH,BSB,7
AGUINALDO RIBEIRO,JPA,BSB,39
AELTON FREITAS,RAO,GRU,1
ARNON BEZERRA,BSB,GRU,1
VANDER LOUBET,bsb,cgr,1
JAIR BOLSONARO,SDU,CGH,3
VIEIRA DA CUNHA,POA,BSB,12
NEWTON LIMA,CGH,BSB,21
REGINALDO LOPES,CNF,CGH,3
NELSON MARQUEZELLI,CNF,BSB,1
LUIZ CARLOS,BEL,BSB,2
NEWTON LIMA,BSB,BSB,18
PAUDERNEY AVELINO,BSB,BSB,134
FELIPE MAIA,NAT,FOR,2
LUCI CHOINACKI,SSA,BSB,1
GIVALDO CARIMBÃO,BSB,MCZ,76
LINCOLN PORTELA,BSB,SDU,1
ERIVELTON SANTANA,BSB,CGH,1
RICARDO IZAR,BSB,GRU,3
PADRE JOÃO,BSB,SSA,1
MARCO MAIA,BSB,CGH,17
EDUARDO DA FONTE,REC,GIG,4
BIFFI,CGR,BSB,44
FÁBIO RAMALHO,CNF,IPN,1
PEDRO UCZAI,BSB,FLN,14
BETO MANSUR,GRU,SSA,1
DOMINGOS DUTRA,SLZ,IMP,10
PAULO PEREIRA DA SILVA,SDU,CGH,15
ONOFRE SANTO AGOSTINI,BSB,POA,2
DANIEL ALMEIDA,CGH,SSA,9
FERNANDO JORDÃO,SDU,BSB,14
ARNON BEZERRA,GRU,JDO,1
JORGINHO MELLO,BSB,POA,1
JOSIAS GOMES,BSB,BSB,51
PEDRO EUGÊNIO,PNZ,REC,10
PAULÃO,CGR,BSB,1
JOÃO PIZZOLATTI,NVT,BSB,14
ALFREDO KAEFER,GRU,IGU,1
STEFANO AGUIAR,PLU,UDI,3
DANIEL ALMEIDA,CGH,BSB,1
PAUDERNEY AVELINO,BSB,SSA,2
LUCI CHOINACKI,FLN,CGH,3
GIOVANNI QUEIROZ,BEL,MAB,9
OSMAR TERRA,CGH,POA,6
AMIR LANDO,CGB,BVH,4
SANDRO MABEL,BSB,FOR,1
PAULO FERREIRA,BSB,BSB,7
LOURIVAL MENDES,SLZ,BSB,46
EDUARDO AZEREDO,CNF,BSB,3
LUCI CHOINACKI,GRU,FLN,1
BRUNO ARAÚJO,CNF,CGH,1
PADRE JOÃO,BSB,BSB,17
EDMAR ARRUDA,MGF,CWB,4
FÁBIO TRAD,BSB,CGR,36
MÁRIO NEGROMONTE,BSB,BSB,58
ZEZÉU RIBEIRO,BRA,SSA,1
RONALDO CAIADO,BEL,BSB,1
CLÁUDIO PUTY,BSB,BEL,98
PAULO TEIXEIRA,GRU,TJL,2
AMIR LANDO,CGB,BSB,7
PAULO BORNHAUSEN,BSB,FLN,40
MANOEL JUNIOR,BSB,SDU,16
EDUARDO SCIARRA,BSB,GYN,1
FÁBIO FARIA,BSB,CGH,6
LUCIO VIEIRA LIMA,GIG,SSA,3
FÁTIMA BEZERRA,FOR,NAT,2
BETO MANSUR,GRU,BSB,1
FÁBIO RAMALHO,CNF,IOS,1
RONALDO ZULKE,POA,BSB,27
DANIEL ALMEIDA,BSB,SSA,84
WALDIR MARANHÃO,SLZ,GRU,9
LAURIETE,SDU,VIX,1
RAUL LIMA,BSB,BSB,11
JOSÉ OTÁVIO GERMANO,GRU,BSB,2
DEVANIR RIBEIRO,GRU,BEL,4
HERMES PARCIANELLO,bsb ldo,1
INOCÊNCIO OLIVEIRA,CNF,BSB,1
MÁRIO NEGROMONTE,CGH,BSB,1
JÚLIO DELGADO,BSB,MCZ,1
LUIZ OTAVIO,MAO,BSB,1
OSVALDO REIS,FOR,BSB,2
DUDIMAR PAXIUBA,ATM,STM,1
ALEXANDRE SILVEIRA,RAO,CNF,2
PAULO FERREIRA,CGH,BSB,3
BONIFÁCIO DE ANDRADA,BSB,BSB,433
ALICE PORTUGAL,IOS,SSA,10
JULIO LOPES,BSB,GIG,3
DANIEL ALMEIDA,BSB,BRA,2
CARLOS BRANDÃO,BSB,BEL,1
LÁZARO BOTELHO,BSB,BSB,15
ZOINHO,GIG,BSB,8
CARLOS BRANDÃO,GIG,SLZ,1
GUSTAVO PETTA,BSB,CGH,15
JOÃO RODRIGUES,BSB,VCP,6
EDSON SILVA,GIG,FOR,1
CIDA BORGHETTI,GRU,BSB,1
CARLOS EDUARDO CADOCA,GIG,REC,3
ALINE CORRÊA,GRU,REC,18
LUIZ NISHIMORI,VCP,MGF,3
ALBERTO FILHO,BSB,SLZ,30
ASDRUBAL BENTES,BSB,BSB,10
JOSE STÉDILE,CGH,POA,1
CARMEN ZANOTTO,BSB,JOI,1
GLADSON CAMELI,PVH,BSB,1
MÁRIO NEGROMONTE,BSB,SSA,38
MIGUEL CORRÊA,SDU,BSB,1
OSMAR TERRA,BSB,POA,68
ANTONIO CARLOS MENDES THAME,VCP,ARU,1
ZEZÉU RIBEIRO,BRA,BSB,5
SALVADOR ZIMBALDI,VCP,BSB,27
DANIEL ALMEIDA,BSB,BSB,46
FÁTIMA PELAES,BSB,GYN,1
MÁRIO HERINGER,SDU,BSB,7
IRAJÁ ABREU,PMW,GYN,5
PAES LANDIM,BSB,THE,82
DILCEU SPERAFICO,CAC,GRU,1
CARLOS SAMPAIO,BSB,VCP,86
NEWTON LIMA,CGH,SJP,4
SARAIVA FELIPE,CNF,IZA,2
MARCON,BSB,POA,67
RENATO ANDRADE,RAO,BSB,11
OSMAR TERRA,BSB,PFB,6
LÁZARO BOTELHO,GYN,AUX,2
JÚLIO CAMPOS,BSB,BSB,7
ANDRE MOURA,BSB,GIG,2
DÉCIO LIMA,GRU,BSB,1
MARIA DO ROSÁRIO,GRU,POA,1
DILCEU SPERAFICO,FLN,CAC,1
SARNEY FILHO,BSB,IMP,1
VILALBA,THE,REC,1
ARTHUR OLIVEIRA MAIA,BRA,BSB,2
SALVADOR ZIMBALDI,VCP,SJP,4
VANDER LOUBET,SDU,CGH,8
LEONARDO GADELHA,BSB,CPV,1
CARLOS SAMPAIO,GIG,VCP,1
DR. GRILO,CNF,IPN,1
ONOFRE SANTO AGOSTINI,FOR,BSB,1
GERALDO THADEU,BSB,BSB,20
PAES LANDIM,CGH,BSB,16
VILMAR ROCHA,CGH,BSB,3
VANDER LOUBET,SDU,CGR,11
AELTON FREITAS,PLU,UDI,2
DR. GRILO,PLU,GVR,1
JUTAHY JUNIOR,BSB,SDU,1
JUTAHY JUNIOR,CGH,BSB,2
PENNA,JTC,BSB,1
CLÁUDIO PUTY,BEL,CKS,2
LEANDRO VILELA,BSB,GYN,2
FERNANDO COELHO FILHO,CGH,BSB,3
FÁBIO SOUTO,VDC,SSA,3
CARLOS SOUZA,BSB,JPA,1
DELEGADO PROTÓGENES,GIG,BSB,2
EDUARDO BARBOSA,BSB,GRU,1
MAURO MARIANI,BSB,JOI,11
LUIS TIBÉ,CNF,GRU,2
PAULO FEIJÓ,CAW,GIG,5
ROGÉRIO PENINHA MENDONÇA,XAP,BSB,2
JORGE BITTAR,MEA,SDU,2
MENDONÇA PRADO,GRU,SSA,1
SEBASTIÃO BALA ROCHA,MCP,BSB,42
SANDRA ROSADO,BSB,GIG,1
JOÃO ARRUDA,BSB,MGF,1
LIRA MAIA,BSB,MAO,1
MÁRIO NEGROMONTE,CGH,SSA,2
FÁTIMA BEZERRA,BSB,FOR,3
FRANCISCO DE ASSIS,BSB,FLN,1
CARLOS BRANDÃO,BSB,BSB,36
MAURÍCIO QUINTELLA LESSA,BSB,CGB,1
SEBASTIÃO BALA ROCHA,BEL,MCP,2
LUCI CHOINACKI,POA,BSB,1
ODAIR CUNHA,CNF,GIG,1
PAES LANDIM,BSB,CGH,26
RONALDO ZULKE,POA,SSA,1
LIRA MAIA,BSB,MAB,1
MAURÍCIO QUINTELLA LESSA,BSB,CGH,5
PASTOR EURICO,GIG,MCZ,1
JÚLIO CAMPOS,CGH,CGB,2
PAULO BORNHAUSEN,CGH,FLN,22
CHICO ALENCAR,RAO,BSB,2
GASTÃO VIEIRA,BSB,GIG,1
VANDER LOUBET,VCP,SDU,2
RAIMUNDO GOMES DE MATOS,BSB,BSB,16
CLEBER VERDE,IMP,BSB,1
DANRLEI DE DEUS HINTERHOLZ,FLN,POA,1
GLAUBER BRAGA,BSB,GIG,1
JAIR BOLSONARO,BSB,GRU,1
AFONSO HAMM,SDU,POA,2
EDUARDO SCIARRA,CAC,CWB,11
LUIZ DE DEUS,BSB,AJU,24
ALEXANDRE TOLEDO,BSB,BSB,35
LIDERANÇA DO PSDB,SSA,BSB,1
EROS BIONDINI,CNF,SSA,1
DANIEL ALMEIDA,GIG,SSA,3
BETINHO ROSADO,BSB,FOR,3
WELLINGTON ROBERTO,jpa,bsb,1
VICENTINHO,FOR,BSB,2
JORGE TADEU MUDALEN,CGH,GIG,1
REINALDO AZAMBUJA,CGH,CGR,2
JORGINHO MELLO,FLN,XAP,5
HUGO MOTTA,GRU,JPA,1
RUI COSTA,BSB,SSA,29
JOSIAS GOMES,CGH,SSA,5
DAMIÃO FELICIANO,BSB,JPA,41
EDUARDO DA FONTE,BSB,SDU,8
NELSON PADOVANI,BRA,CAC,1
MARGARIDA SALOMÃO,IZA,BSB,1
MARCUS PESTANA,BSB,CNF,45
PENNA,BSB,GRU,3
JOSIAS GOMES,CGH,BSB,2
MÁRCIO MARINHO,VCP,BSB,1
NELSON PADOVANI,CAC,CGB,1
EROS BIONDINI,CNF,BSB,72
LEONARDO QUINTÃO,VIX,CNF,1
MÁRIO HERINGER,BSB,BSB,28
ASSIS DO COUTO,CAC,BSB,9
FELIPE MAIA,CHG-BSB,1
ARTHUR OLIVEIRA MAIA,BRA,SSA,8
SUBTENENTE GONZAGA,UBA,CNF,1
MÁRIO FEITOZA,BSB,GRU,2
RUBENS BUENO,IGU,CWB,1
RENZO BRAZ,IZA,BSB,4
ALEXANDRE TOLEDO,BSB,SSA,1
VANDERLEI SIRAQUE,SDU,BSB,1
RENATO ANDRADE,BSB,RAO,13
MÁRCIO MARINHO,VCP,SSA,1
OSMAR SERRAGLIO,NVT,MGF,2
EMILIANO JOSÉ,GRU,SSA,4
GIOVANNI QUEIROZ,STM,BEL,2
PAULO PEREIRA DA SILVA,SDU,BSB,2
JOSIAS GOMES,BSB,CGH,3
NILSON PINTO,SDU,BSB,1
TIRIRICA,GRU,BSB,6
HÉLIO SANTOS,SSA,BSB,2
RUBENS BUENO,LDB,BSB,3
AROLDE DE OLIVEIRA,SDU,GRU,3
