name,origin,destination,count
WILSON FILHO,BSB,BSB,56
BENITO GAMA,SSA,BSB,38
VALDIR COLATTO,GIG,BSB,2
ROGÉRIO MARINHO,CGH,NAT,1
MAURO MARIANI,POA,CWB,1
ADEMIR CAMILO,CNF,GVR,4
EZEQUIEL FONSECA,BSB,SDU,3
VITOR LIPPI,VCP,BSB,51
ARTHUR VIRGÍLIO BISNETO,CGH,BSB,4
LÚCIO VALE,BSB,GRU,3
WLADIMIR COSTA,STM,BEL,17
VALTENIR PEREIRA,CGB,AFL,1
ZECA CAVALCANTI,REC,BSB,58
AFONSO MOTTA,BSB,POA,33
DÂMINA PEREIRA,CWB,BSB,1
WADIH DAMOUS,CNF,BSB,2
CAIO NARCIO,CNF,BSB,39
FABIO GARCIA,NVT,BSB,1
LIDERANÇA DO PT,BSB,SP,1
JEAN WYLLYS,SSA,BSB,3
TIA ERON,CGH,BSB,1
JOSÉ ROCHA,SSA,GIG,5
ALEX CANZIANI,MGF,CWB,1
ELIZEU DIONIZIO,VIX,VCP,1
BETO FARO,GRU,BEL,3
JOAQUIM PASSARINHO,BSB,CGB,1
SERGIO VIDIGAL,VIX,BSB,84
TIA ERON,CGH,SSA,4
WELITON PRADO,CNF,BSB,25
JOAQUIM PASSARINHO,BSB,CGH,3
JOSÉ NUNES,IOS,SSA,1
EDUARDO CURY,CGH,BSB,11
DANILO FORTE,JDO,BSB,2
LUIZ COUTO,GIG,JPA,1
JOÃO CARLOS BACELAR,BSB,GRU,1
CABO SABINO,FOR,BSB,81
EVANDRO GUSSI,CGH,BSB,28
FRANCISCO FLORIANO,CGH-SDU,1
SILVIO TORRES,BSB,CGH,168
DR. JORGE SILVA,BSB,CGH,2
JUNIOR MARRECA,REC,BSB,1
MIRO TEIXEIRA,SDU,CGH,1
AELTON FREITAS,BSB,BSB,17
LAERCIO OLIVEIRA,CNF,GYN,1
SIBÁ MACHADO,BSB,CGH,7
ROBERTO FREIRE,REC,CGH,1
ROGÉRIO MARINHO,GRU,NAT,9
RAIMUNDO GOMES DE MATOS,FOR,BSB,69
ULDURICO JUNIOR,SDU,BSB,2
ALEXANDRE SERFIOTIS,GIG,BSB,42
BRUNA FURLAN,BSB,CGH,178
LEOPOLDO MEYER,CWB,BSB,51
ELMAR NASCIMENTO,SSA,CGH,1
NELSON PADOVANI,BSB,CWB,7
RICARDO TRIPOLI,CGB,CGH,2
ZECA DIRCEU,BEL,BSB,2
FERNANDO COELHO FILHO,BSB,REC,22
MAURO LOPES,BSB,CNF,54
PASTOR EURICO,PNZ,REC,1
MARCELO CASTRO,BSB,THE,132
FELIPE BORNIER,SDU,BSB,123
EVANDRO ROMAN,BSB,MGF,1
LINDOMAR GARÇON,BSB,PVH,69
CHICO D'ANGELO,BSB,CGH,1
JOSÉ PRIANTE,BEL,GRU,4
CARLOS GOMES,GRU,BSB,8
JEFFERSON CAMPOS,CGH,BSB,19
ZECA CAVALCANTI,GRU,BSB,3
ARNALDO JORDY,BEL,ATM,2
SHÉRIDAN,CGH-BSB,2
ZÉ CARLOS,MAO,BSB,3
MARCUS PESTANA,SDU,BSB,3
BETO MANSUR,BSB,VCP,1
RONALDO CARLETTO,GRU,BSB,1
JUSCELINO FILHO,CGH,BSB,1
STEFANO AGUIAR,CGH,BSB,1
PAULO ABI-ACKEL,CNF,SDU,3
ADELMO CARNEIRO LEÃO,CNF,UBA,2
RENATA ABREU,BSB,REC,1
BETO SALAME,BSB,AUX,1
NEWTON CARDOSO JR,GRU,BSB,3
INDIO DA COSTA,BSB,CGH,4
MARCO MAIA,CGH,BSB,1
VENEZIANO VITAL DO RÊGO,BSB,GIG,1
KAIO MANIÇOBA,GIG,REC,2
VINICIUS CARVALHO,BSB,CGH,54
ANTONIO CARLOS MENDES THAME,GRU,BSB,1
MAURO MARIANI,FLN,XAP,1
NELSON PADOVANI,GRU,CAC,4
PEDRO UCZAI,BSB,XAP,52
JHONATAN DE JESUS,BVB,BSB,41
CABUÇU BORGES,CGH,BSB,5
ELIZEU DIONIZIO,CGR,BSB,5
EZEQUIEL FONSECA,BSB,SJP,1
MARCO MAIA,BSB,BSB,81
PAES LANDIM,THE,FOR,5
HÉLIO LEITE,MAB,BEL,7
NELSON MARCHEZAN JUNIOR,BSB,GRU,1
VALADARES FILHO,SSA,BSB,1
CABUÇU BORGES,BSB,BSB,55
JONES MARTINS,POA,BSB,34
ULDURICO JUNIOR,SSA,BPS,8
JORGE TADEU MUDALEN,GRU,BSB,8
NILTON CAPIXABA,BSB,BSB,28
RUBENS BUENO,BSB,LDB,1
HERMES PARCIANELLO,BSBIGU,2
EVANDRO ROMAN,CWB,CGH,1
NILTON CAPIXABA,CGH,BSB,1
PEDRO FERNANDES,IMP,BSB,2
LUCIANO DUCCI,CWB,MGF,3
PAULO AZI,FLN,SDU,1
JOSÉ NUNES,SSA,VDC,13
EVAIR VIEIRA DE MELO,BSB,CNF,1
OSMAR SERRAGLIO,MGF,CGH,4
SAMUEL MOREIRA,PPB,GRU,1
LUIS CARLOS HEINZE,POA,BSB,29
CHICO ALENCAR,BSB,CGH,1
EDUARDO CURY,BSB,CGH,26
ILDON MARQUES,BSB,IMP,12
CELSO PANSERA,BSB,GIG,68
JOVAIR ARANTES,SDU,GYN,1
EDMILSON RODRIGUES,JPA,BSB,1
PADRE JOÃO,GRU,BSB,3
BRUNO ARAÚJO,CGR,BSB,1
JAIR BOLSONARO,BSB,VIX,3
SILVIO TORRES,CGH,BSB,114
MANOEL JUNIOR,GIG,BSB,2
PROFESSORA DORINHA SEABRA REZENDE,SDU,BSB,2
LUIZ SÉRGIO,REC,GIG,1
TAKAYAMA,JPA,CWB,2
DR. JOÃO,BSB,BSB,42
JOSÉ ROCHA,SSA,GRU,1
VICENTINHO,CNF,CGH,5
MÁRIO NEGROMONTE JR.,SSA,VDC,2
SÉRGIO MORAES,BSB,REC,1
ADILTON SACHETTI,BSB,BSB,15
ENIO VERRI,GYN,BSB,1
DILCEU SPERAFICO,GRU,IGU,1
ALICE PORTUGAL,CGR,CGH,1
BENEDITA DA SILVA,SDU,BSB,39
ZECA DIRCEU,IGU,GYN,1
RENATO MOLLING,GRU,BSB,1
ARNALDO JORDY,BEL,BSB,51
JANDIRA FEGHALI,CGH,SSA,1
AFONSO FLORENCE,VDC,SSA,3
ARNALDO JORDY,BEL,STM,1
CABO SABINO,BSB,BSB,31
DAVIDSON MAGALHÃES,BSB,SSA,38
CARMEN ZANOTTO,CGH,FLN,1
JAIME MARTINS,CNF,SDU,1
CHICO LOPES,CWB,BSB,1
PEDRO VILELA,REC,GRU,2
IRAJÁ ABREU,GRU,GYN,1
JOSÉ MENTOR,BSB,BSB,85
PAULÃO,BSB,PMW,1
CARLOS SAMPAIO,CNF,VCP,4
FERNANDO COELHO FILHO,REC,BSB,29
DIMAS FABIANO,BSB,GIG,11
IRAJÁ ABREU,SDU,BSB,4
FÁBIO FARIA,CGH,CWB,1
AELTON FREITAS,BSB,CNF,10
LEONARDO MONTEIRO,GVR,BSB,3
ARTHUR LIRA,SSA,BSB,2
GUILHERME COELHO,REC,PNZ,6
ALEX MANENTE,GRU,BSB,9
JANDIRA FEGHALI,CGH,BSB,4
CHICO ALENCAR,CGH,SDU,6
EVAIR VIEIRA DE MELO,CNF,VIX,1
JHONATAN DE JESUS,BSB,BVB,39
DARCÍSIO PERONDI,BSB,PFB,10
LUIZ LAURO FILHO,BPS,VCP,1
RODRIGO MARTINS,GRU,CWB,1
SERGIO VIDIGAL,SDU,VIX,1
ALFREDO NASCIMENTO,MAO,BSB,8
ANTÔNIO JÁCOME,NAT,BSB,37
JUNIOR MARRECA,CNF,GIG,1
LÁZARO BOTELHO,AUX,GYN,2
AGUINALDO RIBEIRO,JPA,CGH,4
PAULO PIMENTA,BSB,CGR,1
PROFESSOR VICTÓRIO GALLI,AFL,CGB,1
DAVIDSON MAGALHÃES,BSB,BSB,18
ADILTON SACHETTI,CGBxBSB,1
JHONATAN DE JESUS,BSB,BSB,35
WLADIMIR COSTA,BEL,GRU,2
LEO DE BRITO,RBR,CZS,1
MAURO PEREIRA,BSB,CXJ,32
PAULO PIMENTA,BSB,CGH,6
OSMAR BERTOLDI,BSB,CWB,9
DANIEL COELHO,GIG,REC,1
FERNANDO COELHO FILHO,REC,SSA,1
INDIO DA COSTA,CGH,SDU,6
EVANDRO ROMAN,IGU,CWB,1
FÁBIO MITIDIERI,AJU,CGH,1
MARCOS SOARES,GIG,GRU,3
HÉLIO LEITE,BSB,MAB,4
ALEXANDRE BALDY,GYN,CGH,4
NILTO TATTO,BSB,CGB,1
ONYX LORENZONI,CGH,POA,11
ROBERTO DE LUCENA,GRU,GIG,1
NILTO TATTO,BSB,CGH,84
ROSINHA DA ADEFAL,BSB,GRU,1
LÁZARO BOTELHO,BSB,SDU,3
CARLOS SAMPAIO,BSB,CGH,16
EVANDRO ROMAN,CWB,CAC,6
JAIR BOLSONARO,SDU,BSB,36
PAULO MARTINS,PPB,CWB,1
DELEY,SDU,BSB,52
VALMIR ASSUNÇÃO,SSA,VDC,1
OSMAR TERRA,BSB,SDU,2
RODRIGO MAIA,BSB,GIG,8
PAULO FREIRE,VCP,BSB,141
MARQUINHO MENDES,BSB,SDU,104
JOSÉ MENTOR,CGH,BSB,91
DR. SINVAL MALHEIROS,BSB,RAO,21
AGUINALDO RIBEIRO,BSB,JPA,97
JOÃO FERNANDO COUTINHO,REC,BSB,66
NILSON PINTO,GIG,NAT,1
ROBERTO FREIRE,REC,BSB,4
JERÔNIMO GOERGEN,BSB,GRU,1
LUIZ CLÁUDIO,REC,BSB,1
ALCEU MOREIRA,POA,CGH,2
EDMILSON RODRIGUES,RBR,BSB,1
ZECA DIRCEU,CGH,MGF,2
ARLINDO CHINAGLIA,BSB,GRU,5
BEBETO,IOS,BSB,11
EFRAIM FILHO,REC,BSB,6
ROBERTO FREIRE,BSB,REC,3
VALMIR ASSUNÇÃO,BSB,GRU,1
JOÃO FERNANDO COUTINHO,BSB,REC,79
EXPEDITO NETTO,SSA,BSB,1
SIBÁ MACHADO,STM,BSB,1
WADSON RIBEIRO,BSB,BSB,16
CARLOS SAMPAIO,BSB,CNF,5
ZECA DIRCEU,BSB,MGF,6
EFRAIM FILHO,BSB,REC,10
JOAQUIM PASSARINHO,GRU,BEL,6
MIRO TEIXEIRA,SDU,BSB,96
MAURÍCIO QUINTELLA LESSA,BSB,BSB,19
ULDURICO JUNIOR,BSB,VDC,1
ARTHUR VIRGÍLIO BISNETO,BSB,CGH,3
JOSÉ CARLOS ALELUIA,SJP,CGH,1
ARTHUR VIRGÍLIO BISNETO,BSB,CGB,3
ROCHA,MVD,BSB,1
JOSÉ PRIANTE,CGH,BEL,1
DR. SINVAL MALHEIROS,RAO,BSB,14
JOÃO DANIEL,BSB,RBR,1
JUNIOR MARRECA,CGH,RAO,1
TIA ERON,BSB,CGH,2
WILLIAM WOO,CGH,CWB,2
JOSÉ CARLOS ARAÚJO,BSB,BSB,83
ZECA DIRCEU,CWB,BSB,21
MARCOS SOARES,BSB,CGH,3
BILAC PINTO,VCP,CNF,2
LUIZ NISHIMORI,BSB,CGH,6
MAURÍCIO QUINTELLA LESSA,CGH,BSB,4
PADRE JOÃO,CGH,CNF,2
ALAN RICK,BSB,MAO,2
PR. MARCO FELICIANO,BSB,SDU,2
BEBETO,IOS,SSA,17
ANGELA ALBINO,FLN,GRU,5
STEFANO AGUIAR,BSB,BSB,27
ROBERTO GÓES,GYN,BSB,1
JOSÉ CARLOS ARAÚJO,BSB,SSA,88
ALEXANDRE BALDY,BSB,RBR,1
RODRIGO MAIA,SLZ,GIG,1
WALDIR MARANHÃO,SLZ,IMP,2
MISSIONÁRIO JOSÉ OLIMPIO,BSB,GRU,8
KEIKO OTA,GRU,POA,2
MARINHA RAUPP,BVH,CGB,1
VICENTE CANDIDO,SDU,CGH,5
RODRIGO MARTINS,JDO,BSB,1
GUILHERME MUSSI,RAO,CGH,1
ROBERTO ALVES,BSB,CGH,1
VALMIR ASSUNÇÃO,PNZ,SSA,1
CÉSAR MESSIAS,RBR,CZS,9
HENRIQUE FONTANA,JPA,BSB,1
MAURO PEREIRA,CGH,CXJ,7
CELSO RUSSOMANNO,CWB,GRU,1
AUGUSTO COUTINHO,SDU,BSB,4
EZEQUIEL FONSECA,BSB,BSB,4
LUIZ CARLOS HAULY,cgh,ldb,1
LUIZ NISHIMORI,MGF,SDU,1
ROBERTO FREIRE,GYN,BSB,1
ARTHUR OLIVEIRA MAIA,SSA,VDC,9
DR. JOÃO,GIG,FOR,1
PROFESSORA DORINHA SEABRA REZENDE,PMW,GYN,3
AFONSO FLORENCE,BSB,BSB,5
ULDURICO JUNIOR,SSA,SDU,1
ARLINDO CHINAGLIA,MVD,GRU,3
MARCON,GRU,POA,1
ALFREDO NASCIMENTO,BSB-MAO,1
RAFAEL MOTTA,GRU,NAT,4
FÁBIO FARIA,CGH,CNF,4
MISSIONÁRIO JOSÉ OLIMPIO,MCZ,BSB,1
MOISÉS DINIZ,CZS,RBR,3
EDINHO BEZ,GRU,BSB,1
JOSÉ CARLOS ARAÚJO,SSA,PNZ,5
PAULO PIMENTA,CGH,BSB,3
CARMEN ZANOTTO,BSB,FLN,61
DARCÍSIO PERONDI,BSB,POA,17
FRANKLIN,UDI,GRU,2
MAURO LOPES,CNF,IPN,2
EDINHO BEZ,XAP,GRU,1
MARCELO MATOS,GIG,BSB,109
DANILO FORTE,SDU,BSB,2
RICARDO BARROS,MGF,CWB,15
PR. MARCO FELICIANO,RAO,GRU,18
DR. JOÃO,BSB,SDU,89
IRACEMA PORTELLA,JPA,BSB,1
DIMAS FABIANO,BSB,GRU,3
NILTO TATTO,CGH,BSB,99
MAURO LOPES,CGH,CNF,2
ARNON BEZERRA,BSB,JDO,47
SÉRGIO BRITO,GRU,BSB,1
AFONSO FLORENCE,BSB,SSA,42
CARLOS EDUARDO CADOCA,BSB,REC,175
ROSINHA DA ADEFAL,BSB,GIG,1
FÁBIO RAMALHO,GRU,CNF,7
PASTOR EURICO,REC,GRU,1
ROSINHA DA ADEFAL,MCZ,BSB,21
SÓSTENES CAVALCANTE,BSB,GIG,44
JOSÉ ROCHA,GIG,BSB,1
BILAC PINTO,SDU,CNF,4
STEFANO AGUIAR,SLZ,BSB,1
ROGÉRIO MARINHO,GIG,BSB,1
CAPITÃO AUGUSTO,BSB,BSB,26
FERNANDO JORDÃO,GRU,BSB,3
JUSCELINO FILHO,BSB-SLZ,2
SÉRGIO BRITO,GRU,SSA,1
JOSÉ ROCHA,GIG,SSA,5
PAULO ABI-ACKEL,CNF,BSB,67
BRUNA FURLAN,BSB,BSB,116
LÁZARO BOTELHO,BSB,SLZ,1
WALDIR MARANHÃO,BSB,IMP,4
GIACOBO,GRU,IGU,1
SILVIO TORRES,BSB,BSB,90
PEDRO VILELA,JPA,BSB,4
MARCON,BSB,PFB,1
PROFESSOR VICTÓRIO GALLI,BSB,CGB,35
LAERCIO OLIVEIRA,BSB,GRU,3
FÉLIX MENDONÇA JÚNIOR,IOS,SSA,2
PADRE JOÃO,CGH,BSB,8
WELITON PRADO,CNF,UDI,22
EDINHO BEZ,BSB,BSB,39
ARTHUR OLIVEIRA MAIA,BSB,GRU,1
SILVIO COSTA,BSB,CGH,1
LUIS TIBÉ,BSB,GYN,2
PAUDERNEY AVELINO,CGH,BSB,10
SUBTENENTE GONZAGA,BPS,CNF,1
FERNANDO JORDÃO,BSB,GIG,4
MAURÍCIO QUINTELLA LESSA,BSB,CNF,1
PROFESSORA MARCIVANIA,SSA,BSB,2
CACÁ LEÃO,BSB,RAO,4
LEONARDO QUINTÃO,BSB,GRU,1
AGUINALDO RIBEIRO,JPA,BSB,66
JHC,BSB,BSB,33
EDINHO BEZ,CGH,BSB,1
VALTENIR PEREIRA,BSB,ROO,1
JAIR BOLSONARO,SDU,CGH,4
MISAEL VARELLA,CNF,SDU,1
EDUARDO BOLSONARO,CGH-BSB,15
FABIANO HORTA,SDU,BSB,33
REGINALDO LOPES,CNF,CGH,1
MARCELO BELINATI,BSB,SDU,1
WILSON FILHO,FOR,BSB,3
JORGINHO MELLO,POA,FLN,1
JOAQUIM PASSARINHO,BSB,BSB,99
JHC,CGH,BSB,7
SIMONE MORGADO,BSB,SDU,1
LIDERANÇA DO PT,BSB-SSA,1
PAUDERNEY AVELINO,BSB,BSB,160
WALTER ALVES,GRU,NAT,6
FELIPE MAIA,NAT,FOR,1
GIVALDO CARIMBÃO,BSB,MCZ,80
RENZO BRAZ,GYN,CNF,1
JOAQUIM PASSARINHO,CGH,BSB,2
ERIVELTON SANTANA,BSB,CGH,1
RICARDO IZAR,BSB,GRU,2
BETO SALAME,BSB,BEL,11
WADIH DAMOUS,CGH,SDU,9
ADELSON BARRETO,BSB,AJU,205
ODORICO MONTEIRO,CGH,SDU,2
MARCO MAIA,BSB,CGH,2
PROFESSOR SÉRGIO DE OLIVEIRA,GIG,BSB,1
EDUARDO DA FONTE,REC,GIG,3
RAQUEL MUNIZ,CNF,BSB,57
PEDRO UCZAI,BSB,FLN,9
RENATA ABREU,GRU,BSB,3
PAULO PEREIRA DA SILVA,SDU,CGH,2
SARAIVA FELIPE,BSB,SDU,5
DANIEL ALMEIDA,CGH,SSA,13
FERNANDO JORDÃO,SDU,BSB,123
RAFAEL MOTTA,CGH,BSB,2
JOÃO CASTELO,IMP,SLZ,1
ARNON BEZERRA,GRU,JDO,1
VINICIUS CARVALHO,BSB,BSB,46
DILCEU SPERAFICO,IGU,FLN,3
SÁGUAS MORAES,VCP,CGB,1
EVANDRO ROMAN,IGU,GRU,1
ALFREDO KAEFER,GRU,IGU,8
MARCELO SQUASSONI,BSB,GYN,1
JUSCELINO FILHO,SLZ-BSB,2
DANIEL ALMEIDA,CGH,BSB,1
VALADARES FILHO,MCZ,BSB,1
ALEX CANZIANI,GRU,CWB,1
LÁZARO BOTELHO,CGH,BSB,1
ODORICO MONTEIRO,FOR,VCP,2
EDUARDO BOLSONARO,GIG-BSB,2
PADRE JOÃO,BSB,BSB,28
EDMAR ARRUDA,MGF,CWB,4
ROBERTO BRITTO,BSB,FOR,1
MAJOR OLIMPIO,GYN,CGH,2
JAIR BOLSONARO,BVB,BSB,1
SUBTENENTE GONZAGA,BSB,JPA,1
MANOEL JUNIOR,BSB,SDU,2
ADILTON SACHETTI,ROO,GRU,1
FÁBIO FARIA,BSB,CGH,73
NILTO TATTO,BSB,BSB,33
PADRE JOÃO,REC,GVR,1
DANILO CABRAL,BSB,SDU,3
RAUL JUNGMANN,SDU,CGH,6
CRISTIANE BRASIL,GIG,JPA,1
CÍCERO ALMEIDA,BSB,BSB,39
DANIEL ALMEIDA,BSB,SSA,120
MARCIO ALVINO,BSB,CGH,18
JOSÉ CARLOS ALELUIA,BSB,IOS,1
LUCIANO DUCCI,BSB,CWB,105
ANTONIO IMBASSAHY,POA,BSB,1
CHICO LOPES,GIG,BSB,1
JOVAIR ARANTES,GIG,BSB,1
RENATA ABREU,GRU,SLZ,1
WLADIMIR COSTA,GRU,BSB,1
LINDOMAR GARÇON,BSB,BSB,61
BRUNNY,GRU,BSB,2
HUGO MOTTA,BSB,GRU,3
ANTÔNIO JÁCOME,GIG,NAT,3
CELSO PANSERA,BSB,CNF,2
SERGIO SOUZA,BSB,GIG,1
MARCOS MONTES,BSB,RAO,2
MOISÉS DINIZ,BSB,RBR,24
ALFREDO NASCIMENTO,BEL,MAO,1
ANDRÉ AMARAL,BSB,BSB,6
BONIFÁCIO DE ANDRADA,BSB,BSB,50
ALICE PORTUGAL,IOS,SSA,3
JULIO LOPES,BSB,GIG,6
RÔMULO GOUVEIA,JPA,FOR,2
LÁZARO BOTELHO,BSB,BSB,32
DILCEU SPERAFICO,POA,BSB,1
KAIO MANIÇOBA,CWB,REC,1
CARLOS MANATO,VIX,SDU,1
SIBÁ MACHADO,CGH,BSB,5
CARLOS EDUARDO CADOCA,GIG,REC,2
AELTON FREITAS,BPS,CNF,1
SÉRGIO BRITO,VDC,CNF,2
VALMIR PRASCIDELLI,VCP,BSB,1
ALBERTO FILHO,BSB,SLZ,57
REINHOLD STEPHANES,IGU,BSB,1
LUIZIANNE LINS,GIG,BSB,2
OSMAR TERRA,BSB,POA,13
EDUARDO BOLSONARO,SDU-NVT,1
DANIEL ALMEIDA,BSB,BSB,49
HERCULANO PASSOS,BSB,CGH,26
LUIZ NISHIMORI,BSB,GIG,1
OSMAR SERRAGLIO,BSB,JOI,1
SIMONE MORGADO,BSB,BEL,43
MÁRIO HERINGER,SDU,BSB,83
JERÔNIMO GOERGEN,VCP,BSB,2
CELSO PANSERA,BSB,CGR,1
DAGOBERTO NOGUEIRA,BSB,CGR,71
JOAQUIM PASSARINHO,BEL,MAB,2
RUBENS BUENO,BSB,IGU,1
JÚLIA MARINHO,MAB,BSB,13
ROBERTO DE LUCENA,SDU,CGH,1
RONALDO CARLETTO,BPS,SSA,45
FRANKLIN,GRU,CNF,5
IRAJÁ ABREU,PMW,GYN,2
PAES LANDIM,BSB,THE,89
CARLOS SAMPAIO,BSB,VCP,111
FÁBIO MITIDIERI,BSB,MCZ,1
MARCON,BSB,POA,93
BENJAMIN MARANHÃO,BSB,REC,9
POMPEO DE MATTOS,GIG,BSB,1
PAULO AZI,IOS,SSA,2
DANIEL VILELA,GYN,BSB,8
ARTHUR OLIVEIRA MAIA,BRA,BSB,1
JOÃO DANIEL,BSB,POA,1
BENITO GAMA,SSA-BSB,1
CARLOS SAMPAIO,GIG,VCP,1
PAES LANDIM,CGH,BSB,13
PATRUS ANANIAS,SDU,CNF,1
JOSÉ AIRTON CIRILO,BSB,NAT,1
ROGÉRIO ROSSO,CGH,BSB,9
CHRISTIANE DE SOUZA YARED,BSB,CWB,156
JUTAHY JUNIOR,BSB,SDU,12
JAIME MARTINS,GIG,BSB,4
ANÍBAL GOMES,SSA,FOR,1
MARCIO ALVINO,BSB,CWB,4
EVAIR VIEIRA DE MELO,BSB,RAO,4
FERNANDO COELHO FILHO,CGH,BSB,3
JORGE SOLLA,TXF,CNF,1
SHÉRIDAN,CGH,BSB,2
MANOEL JUNIOR,BSB,BEL,1
WELLINGTON ROBERTO,JPA,CGH,1
MAURO MARIANI,BSB,JOI,19
LIDERANÇA DO PT,BSB- SP,1
GIACOBO,GRU,GYN,1
HUGO MOTTA,CGH,GIG,1
ZECA CAVALCANTI,BSB,REC,63
WASHINGTON REIS,SDU,CNF,1
ROGÉRIO PENINHA MENDONÇA,XAP,BSB,4
VALDIR COLATTO,XAP,POA,1
JOÃO ARRUDA,BSB,MGF,1
ROCHA,BSB,SDU,2
LEO DE BRITO,BSB,MAO,1
DAVI ALVES SILVA JÚNIOR,THE,BSB,1
ALAN RICK,CZS,BSB,2
SÉRGIO REIS,BSB,GRU,86
PAES LANDIM,BSB,CGH,12
ROCHA,CZS,RBR,8
RONALDO CARLETTO,BPS,BSB,14
MAURO MARIANI,BSB,JPA,1
ZÉ CARLOS,BSB,IMP,2
AFONSO MOTTA,BSB,BSB,40
EROS BIONDINI,CNF,BPS,3
MAURÍCIO QUINTELLA LESSA,BSB,CGH,1
CARLOS MARUN,BSB,SDU,1
BETO SALAME,BSB,SDU,1
DR. JORGE SILVA,GRU,BSB,1
JOSÉ PRIANTE,CGH,BSB,3
LUCIANO DUCCI,CGH,CWB,1
CHICO ALENCAR,RAO,BSB,1
SHÉRIDAN,BSB,CGH,1
JORGE TADEU MUDALEN,SDU,BSB,1
RAIMUNDO GOMES DE MATOS,BSB,BSB,48
CLEBER VERDE,IMP,BSB,3
MAURÍCIO QUINTELLA LESSA,CNF,BSB,2
RODRIGO MAIA,RJ-BSB,1
DANRLEI DE DEUS HINTERHOLZ,FLN,POA,1
JOAQUIM PASSARINHO,BSB,BEL,89
GLAUBER BRAGA,BSB,GIG,11
JOÃO DANIEL,GRU,AJU,3
NELSON MARCHEZAN JUNIOR,BSB,VCP,1
LIDERANÇA DO PSDB,SSA,BSB,1
EVANDRO ROMAN,VCP,BSB,2
DANIEL ALMEIDA,GIG,SSA,2
NELSON MEURER,GRU,CWB,1
JORGE BOEIRA,BSB,JJG,8
ROGÉRIO PENINHA MENDONÇA,BSB,MCZ,1
SILVIO TORRES,CGH,PPB,1
JORGINHO MELLO,FLN,XAP,3
HUGO MOTTA,GRU,JPA,2
SÉRGIO BRITO,MGF,BSB,1
LAERCIO OLIVEIRA,SSA,BPS,2
ALBERTO FILHO,BSB,BEL,2
JOSÉ REINALDO,IMP,SLZ,2
DAMIÃO FELICIANO,BSB,JPA,73
EDUARDO DA FONTE,BSB,SDU,4
MARCELO SQUASSONI,BSB,GRU,8
NELSON PADOVANI,BRA,CAC,2
VITOR VALIM,FOR,JDO,1
MARGARIDA SALOMÃO,IZA,BSB,1
CAETANO,BSB,VCP,1
HUGO LEAL,BSB,MAO,1
MARCUS PESTANA,BSB,CNF,55
JOAQUIM PASSARINHO,BSB,SDU,2
EROS BIONDINI,CNF,BSB,59
RAFAEL MOTTA,CNF,BSB,2
ALIEL MACHADO,BSB,POA,1
GEOVANIA DE SÁ,XAP,FLN,2
WADIH DAMOUS,BSB,SDU,42
MÁRIO HERINGER,BSB,BSB,110
ANGELA ALBINO,GRU,FLN,3
JOAQUIM PASSARINHO,BEL,MCP,1
ODORICO MONTEIRO,BSB,SDU,3
ROBERTO FREIRE,BSB,POA,1
ARTHUR OLIVEIRA MAIA,BRA,SSA,1
SUBTENENTE GONZAGA,UBA,CNF,1
PAULO HENRIQUE LUSTOSA,CWB,BSB,1
VALADARES FILHO,BSB,VCP,1
JOÃO DERLY,SDU,BSB,1
RUBENS BUENO,IGU,CWB,3
ALBERTO FILHO,BSB,SDU,2
ANTÔNIO JÁCOME,BSB,VCP,2
GERALDO RESENDE,DOU,CGR,1
HUGO MOTTA,BSB,GYN,1
ULDURICO JUNIOR,SSA,BSB,26
NELSON PADOVANI,MGF,BSB,1
JOÃO DERLY,GIG,POA,5
ROGÉRIO ROSSO,BSB,CGH,5
FABIO REIS,GRU,BSB,1
MARCONDES GADELHA,JPA,BSB,6
ABEL MESQUITA JR.,BSB,BSB,182
NILTON CAPIXABA,PVH,JPR,1
ADILTON SACHETTI,CGHxBsb,1
TIRIRICA,GRU,BSB,2
PAES LANDIM,BSB,CNF,1
PAUDERNEY AVELINO,BSB,SDU,1
SARAIVA FELIPE,BSB,SSA,1
ZÉ GERALDO,ATM,STM,1
CABO SABINO,MCZ,REC,2
EDUARDO BOLSONARO,CGH-SDU,15
ZÉ GERALDO,ATM,BSB,4
GENECIAS NORONHA,BSB,JDO,2
JORGE SOLLA,VCP,SSA,1
VICENTINHO,SJP,CGH,1
ROBERTO GÓES,BSB,SDU,2
MARCIO ALVINO,SJK,BSB,6
CARLOS ZARATTINI,CWB,CGH,1
LUIS TIBÉ,BSB,GIG,2
LÁZARO BOTELHO,BSB,CGH,1
MARCOS ABRÃO,BSB,MAO,1
RUBENS PEREIRA JÚNIOR,VCP,BSB,1
EDUARDO BOLSONARO,BSB-SDU,7
MISAEL VARELLA,CNF,BSB,40
PAES LANDIM,THE,GRU,1
JAIR BOLSONARO,GRU,BSB,1
VALMIR ASSUNÇÃO,BRA,BSB,3
IRAJÁ ABREU,PMW,GRU,1
AGUINALDO RIBEIRO,BEL,SLZ,1
JOÃO CARLOS BACELAR,IOS,SSA,1
JOÃO DERLY,BSB,GIG,1
VANDER LOUBET,BSB,DOU,1
WASHINGTON REIS,GRU,SDU,1
PROFESSORA MARCIVANIA,BSB,GRU,1
MIGUEL HADDAD,VCP,BSB,118
SARAIVA FELIPE,BSB,BSB,64
FÁBIO RAMALHO,BSB,SDU,5
RAQUEL MUNIZ,JOI,MOC,1
BETINHO GOMES,REC,BSB,50
